Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-01-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.003,19.377,19.331,19.971,19.585,19.463,18.899,18.825,18.847,18.678,18.665,18.658,18.648,18.653,18.671,18.705,18.687,18.714,18.724,18.741,18.761,18.771,18.655,18.595,18.495,18.611,18.455,18.7,18.828,19.414,19.662,19.112,18.96,18.949
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.371,13.397,13.416,13.405,13.4,13.2,13.8,13.7,13.7,12.6,12.8,13.8,15.2,18.5,20.85,20.85,18.06,13.67,16.116,19.204,22.959,24,22.154,19.223,17.66,15.257,13.477,12.733,10.395,9.011,9.843,8.439,8.268,7.24
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.796690365,6.892388643,6.963032454,6.902382818,6.752536283,6.646864454,6.591510193,6.58995325,6.679210556,6.684689158,6.620133981,6.518040188,6.451962838,6.318411988,6.243985125,6.164291188,6.121832436,6.12296934,6.188707056,6.394485316,6.373205734,6.256270938,6.000602577,6.046858027,6.209809702,6.280021257,6.407507083,6.426382896,6.571802262,6.966627863,7.185093551,6.393599362,6.042157567,5.946417725
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.334,12.374,12.233,12.326,12.334,12.314,12.068,12.095,12.138,12.309,12.278,12.235,12.234,12.256,12.266,12.268,12.266,12.298,12.438,12.473,12.585,12.803,12.665,12.561,12.464,12.854,12.983,12.853,12.656,14.246,13.95,12.475,12.374,
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.438055028,6.533308794,6.578644483,6.507939476,6.362954204,6.278968756,6.239609405,6.264935136,6.369477156,6.351784696,6.258015539,6.154456263,6.089062927,5.943491957,5.84542677,5.75470275,5.713662476,5.709918773,5.764068437,5.938466304,5.913578742,5.80072496,5.572842154,5.627763314,5.785252006,5.864365184,5.992783809,6.030770375,6.178592618,6.649632265,6.844171156,6.078750929,5.758214208,5.667859645
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.560634047,10.13817568,10.65758211,10.5872266,10.47108965,10.39116675,10.33783709,10.09131187,10.40737692,10.42200705,10.23932432,9.846885768,10.15078384,9.799470382,9.589226969,8.740416789,8.20829016,8.002437128,9.493830063,9.640925063,9.252750157,9.314069631,9.427890361,9.170195432,8.783915044,8.667400534,8.327781276,8.10689855,7.751688658,9.204994205,8.826760596,8.216470807,7.661410802,7.680676104
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.493,14.65,14.46,14.41,14.342,14.33,14.414,14.398,14.352,14.4,15.73,17.63,16.36,16.12,16.47,16.65,16.021,15.421,15.136,14.628,14.229,13.59,12.476,11.428,10.591,9.684,8.808,8.712,8.835,9.679,9.563,8.964,9.032,9.057
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.189,17.28,15.64,12.7,8.39,10.88,10.56,10.63,13.6,12.873,12.047,11.187,10.336,9.49,9.302,9.142,9.017,8.854,8.72,7.15,7.54,8.1,6.6,6.94,7.22,7.917,7.905,7.817,7.755,8.973,8.706,7.973,7.699,7.621
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.1,12.185,12.2,13.654,13.109,11.341,11.894,12.421,16.099,18.546,19.148,18.541,17.549,18.206,16.276,13.395,11.16,9.514,12.023,14.387,13.634,13.966,14.226,11.536,11.492,9.679,8.142,6.544,5.761,6.719,6.894,6.143,5.843,5.3
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.08,7.83,8.51,8.24,7.15,6.879,6.648,7.39,7.324,6.918,5.682,5.922,6.479,6.012,6.506,5.95,4.818,4.371,5.858,7.236,8.166,8.841,10.103,9.668,8.962,8,6.564,5.108,4.446,4.971,4.744,4.011,3.652,3.7
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.243,5.722,9.33,9.58,8.897,9.547,10.359,8.941,7.607,5.466,4.73,4.965,5.555,6.693,7.81,7.066,6.161,6.235,8.351,8.61,7.804,7.976,8.052,7.954,7.432,6.99,6.718,6.365,6.833,8.291,8.803,7.417,7.611,8.4
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.521,20.947,21.76,21.726,21.65,22.074,22.5,23.214,23.868,24.547,25.24,25.771,26.259,26.716,27.221,27.693,28.24,27.891,27.488,26.856,26.105,25.226,24.556,23.931,23.431,22.718,24.543,26.471,28.222,32.978,34.153,36.472,34.61,34.643
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.75,6.949,7.4,7.5,7.2,7.221,7.31,7.376,7.6,9.587,11.63,10.94,10.28,9.513,8.81,8.17,8.42,10.94,8.14,8.61,8.626,13.8,14.5,14.782,14.244,13.798,13.603,13.505,13.369,15.179,14.887,13.245,13.27,13.359
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.668,0.658,0.7,0.709,0.755,0.7,0.732,0.725,0.753,0.796,0.792,0.769,0.725,0.672,0.663,0.716,0.839,0.922,0.943,0.911,0.92,0.886,0.955,0.984,1.032,1.091,1.132,1.135,1.077,1.695,1.53,1.081,1.059,1.053
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.407319608,2.375768262,2.629366536,2.930699406,3.014960538,3.120706205,3.212378644,3.382422328,3.475792005,3.430011282,3.858504497,4.177413367,4.428076739,4.423103109,4.503837021,4.396083857,4.376802639,4.458804405,4.439237428,4.174877871,4.123772984,4.060448516,4.062457773,4.058537418,4.133772051,4.050322191,3.928213395,3.818606096,3.911557532,4.381036359,4.140065429,4.247116395,3.985148037,3.919592624
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.909551312,6.368134277,7.034664507,8.40165963,9.388979072,9.983425689,10.65424032,11.49432692,11.91164711,11.01831926,10.74470666,10.53966126,10.30436055,9.967271453,9.313642455,8.703043526,7.59407523,7.379886889,9.097931788,8.676336408,8.103642609,7.635603753,7.690537244,7.628012727,7.608011343,7.438611887,7.090149589,6.649928159,6.702203661,7.202916794,6.788036351,5.62584538,5.077000382,4.714427886
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.057,4.209,4.507,4.201,3.99,3.606,3.618,3.78,3.889,4.162,4.108,4.087,3.957,3.992,4.149,4.229,3.822,3.279,2.847,2.379,1.982,2.029,2.084,2.141,2.204,2.968,3.744,2.9,2.036,2.231,2.344,1.965,1.942,1.948
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.63,1.35,1.49,1.347,1.1,1.071,0.873,3.404,2.968,2.389,2.6,1.82,1.54,1.51,1.35,1.22,1.18,1.18,1.49,0.622,0.66,0.58,0.249,0.576,0.597,0.688,0.83,0.765,0.716,1.099,1.215,0.94,0.733,0.781
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.823,1.85,2.65,3.15,3.45,4.05,4.15,4.65,4.45,4.15,3.75,3.95,3.85,3.45,3.45,3.65,2.874,4.942,7.028,7.037,7.04,7.022,7.019,7.024,7.033,7.036,7.035,7.028,7.026,7.576,7.687,7.051,7.037,7.041
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.4,1.5,1.5,4.7,8.3,10.3,11,12.2,12.7,11.73,10.898,10.141,9.289,8.419,7.495,6.601,5.719,4.852,4,4,4.003,3.994,3.993,4.005,4.016,4.026,4.035,4.036,4.035,4.489,4.458,4.017,4.007,4.02
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.184999615,6.161958474,5.912248973,6.566808003,7.853576442,8.26787405,8.123852221,8.503834895,9.482379246,9.52894894,9.143273566,9.500848728,9.383825653,8.880292136,8.343655711,7.707677743,7.312147335,6.91574463,7.894061648,7.260426899,6.735161987,6.434779418,6.394017612,6.209355599,6.729247413,7.820396885,8.128659994,8.035897286,8.106338519,10.35545211,9.263300319,7.015569496,6.262689913,5.930885277
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.453,3.36,3.273,3.309,3.348,3.372,3.406,3.5,3.633,3.529,3.386,3.371,3.54,3.668,3.611,3.634,3.523,3.434,3.289,3.301,3.385,3.47,3.57,3.618,3.678,4.657,4.254,3.765,3.148,2.808,2.344,1.537,1.525,1.523
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.031681979,8.146852197,8.681601873,8.745893754,9.034286551,8.209980756,7.997318513,8.092624468,8.36545993,8.709732239,8.667829399,8.669280358,8.455447462,7.623426644,7.792175782,7.335994369,6.963419762,6.764640934,6.881227967,7.051442575,7.527148376,8.833762479,8.398342003,8.07837404,8.96791886,8.665075652,9.154002268,9.178814379,8.96317446,9.679540077,9.589304308,8.835980598,8.592099197,8.706573299
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.348,1.349,1.3,1.688,1.987,2.404,2.877,3.348,3.69,3.966,4.368,4.683,5.18,3.878,2.542,1.09,1.21,1.279,1.419,1.501,1.594,1.638,1.75,1.914,2.022,2.048,2.137,2.248,2.165,2.712,2.111,2.002,1.652,1.965
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.24315546,7.238716669,7.249800616,7.180079064,7.150136749,7.112795947,7.151536322,7.168747082,7.171951727,7.176474754,7.232458982,7.345806728,7.333303448,7.306321283,7.248019328,7.160893558,7.201997764,7.29504082,7.362807855,7.163288618,7.174580977,7.237203597,7.3137262,7.294198548,7.273492612,7.250803187,7.249695697,7.281403996,6.306449373,7.625611752,6.330489384,4.866317047,4.162200902,4.19214669
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.438055028,6.533308794,6.578644483,6.507939476,6.362954204,6.278968756,6.239609405,6.264935136,6.369477156,6.351784696,6.258015539,6.154456263,6.089062927,5.943491957,5.84542677,5.75470275,5.713662476,5.709918773,5.764068437,5.938466304,5.913578742,5.80072496,5.572842154,5.627763314,5.785252006,5.864365184,5.992783809,6.030770375,6.178592618,6.649632265,6.844171156,6.078750929,5.758214208,5.667859645
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.52,19.66,19.81,18.44,17.22,16.25,15.01,14.21,13.12,12.1,10.88,10.39,10.48,8.33,7.95,6.27,5.54,4.63,5.28,4.033,3.425,3.718,2.683,2.477,2.428,3.207,3.389,3.497,3.523,4.206,4.446,4.383,3.361,3.318
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.935,15.598,15.948,16.006,16.348,16.061,15.94,15.473,15.21,14.94,14.4,14.55,14.51,14.23,12.872,12.51,12.365,12.444,13.29,13.049,18.334,17.63,15.934,14.259,15.159,15.557,15.33,15.459,17.153,17.651,16.632,15.3,15.106,15.341
Turkiye,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.21,8.509,8.962,8.577,7.644,6.629,6.841,6.888,7.687,6.495,8.381,10.358,10.542,10.838,10.636,10.227,10.285,10.965,14.026,11.879,9.789,9.21,9.713,9.901,10.304,10.899,10.919,10.956,13.73,13.148,11.969,10.465,9.388,8.8
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.6,3.683,3.892,3.861,3.672,3.475,3.342,3.283,3.219,3.129,2.994,3.023,3.053,3.105,3.193,3.299,3.023,2.775,2.5,3.03,3.47,3.223,2.93,2.125,2.009,1.931,1.854,1.792,1.735,1.792,1.876,1.573,1.565,1.557
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.448,3.553,3.487,3.458,3.193,3.169,3.209,3.424,3.46,3.531,3.522,3.5,3.6,2.699,1.9,2.264,2.667,3.035,3.6,3.623,3.523,3.551,1.91,2.357,2.681,3.002,3.428,3.249,3.057,3.819,3.416,2.885,2.754,2.74
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.9,1.9,2,2,5.62,7.65,8.93,11.32,11.864,11.707,11.061,10.136,9.057,8.59,7.18,6.81,6.351,6.363,8.84,8.1,7.851,7.529,7.17,9.27,9.14,9.35,9.5,8.799,8.194,9.475,9.834,,,
Upper middle income,UMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.74412676,3.831456611,4.069713768,4.503439648,4.925310582,5.106109769,5.146604894,5.451863991,5.721949536,5.673779052,5.934944311,6.269505684,6.384868439,6.23006701,6.223226193,5.976890675,5.891158629,5.863524872,6.184492301,5.884072957,5.690066091,5.593233364,5.54536807,5.560838002,5.777322978,6.008300284,6.016943608,5.9422016,6.071390468,6.755567404,6.369042712,6.013910555,5.605429438,5.500585587
Uruguay,URY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.95,8.96,8.35,9.04,10.02,11.93,11.44,9.362,10.466,12.627,15.052,16.648,16.661,12.98,12.009,10.844,9.403,8.025,7.74,7.158,6.307,6.451,6.444,6.547,7.488,7.841,7.89,8.336,8.836,10.413,9.328,7.877,8.355,8.209
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.8,7.5,6.9,6.119,5.65,5.451,5,4.511,4.219,3.992,4.731,5.783,5.989,5.529,5.084,4.623,4.622,5.784,9.254,9.633,8.949,8.069,7.375,6.168,5.28,4.869,4.355,3.896,3.669,8.055,5.349,3.65,3.638,4.022
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.9,2.9,4.9,7.3,7.8,10.7,10.9,13.3,13.3,12.301,11.279,10.256,9.22,8.152,7.092,6.035,4.99,4.89,5.04,5.36,4.96,4.87,4.86,5.09,5.15,5.16,5.83,5.392,4.936,5.293,5.364,4.456,4.434,4.439
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.77,19.558,19.681,19.974,20.005,20.343,20.133,20.521,20.542,20.8,21.1,20.623,19.985,19.545,19.461,19.162,18.934,18.79,19.365,19.924,20.006,19.833,19.356,19.237,19.135,19.029,19.024,19.005,19.248,20.635,20.356,19.277,18.348,18.093
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.45,7.69,6.6,8.56,10.24,11.77,11.16,11.15,14.53,13.99,13.04,16.17,16.78,15.07,10.663,8.606,7.279,6.245,6.097,7.112,6.902,6.601,7.54,6.821,6.139,5.319,5.045,5.468,5.89,7.53,7.027,5.646,5.407,5.321
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.917,11.088,11.187,10.959,10.611,10.647,10.547,10.446,10.172,9.834,9.969,10.227,10.574,10.266,10.228,9.734,9.523,9.605,10.864,11.059,11.337,11.387,11.802,11.871,11.649,11.734,11.445,11.703,11.774,14.366,13.508,12.092,11.358,11.423
Viet Nam,VNM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.14,2.109,2.037,1.972,1.955,1.93,2.87,2.29,2.33,2.26,2.76,2.12,2.25,2.14,2.078,2.046,2.026,1.889,1.737,1.114,0.999,1.027,1.316,1.256,1.848,1.848,1.874,1.161,1.681,2.103,2.383,1.57,1.645,1.602
Vanuatu,VUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.976,7.945,8.262,8.083,8.134,8.091,8.221,8.223,8.29,8.266,8.415,8.598,8.659,8.432,8.121,8.006,6.855,5.663,4.565,4.681,4.811,4.936,5.038,5.137,5.168,5.197,5.247,5.353,5.444,4.046,4.776,5.077,5.011,4.988
World,WLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.119395769,5.275489699,5.543599758,5.789181707,5.91942696,5.983700731,6.010136955,6.159065862,6.278348868,6.111266251,6.189808125,6.411808549,6.483908825,6.329692112,6.223899121,5.973740197,5.774809013,5.824043529,6.409340948,6.280927696,6.148776771,6.151809273,6.099062934,5.957205826,5.998251602,5.970686948,5.897888087,5.759519669,5.58822342,6.587314497,6.045191455,5.234261885,4.849571142,4.805872753
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.1,2.439,2.689,2.999,3.244,3.515,3.78,4.127,4.489,4.733,4.96,4.975,5.038,5.162,5.212,5.321,5.425,5.538,5.646,5.621,5.68,8.752,8.772,8.72,8.901,9.063,9.4,8.649,7.858,7.467,6.664,5.048,4.92,4.855
Kosovo,XKX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.428,8.351,8.343,8.34,8.988,9.585,10.223,10.828,11.46,11.557,11.724,11.839,12.014,12.131,12.213,12.349,12.486,12.656,12.762,12.777,13.311,13.473,13.673,13.467,17.9,18.42,18.611,17.593,17.213,17.963,18.312,17.224,16.944,16.97
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,23.137,23.463,23.361,23.067,22.705,22.5,22.549,22.739,22.884,22.788,22.652,22.579,22.679,22.567,22.472,22.304,22.26,22.407,23.523,24.683,24.639,24.727,24.561,24.89,25.149,26.536,27.035,26.906,28.468,29.217,34.007,33.268,32.098,32.279
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.9,19.568,19.7,18.689,16.834,15.3,13.273,12,12.498,12.93,13.404,14.131,14.704,15.332,15.9,13.229,10.559,7.93,10.583,13.19,10.548,7.85,7.272,6.576,5.951,5.244,4.529,5.032,5.538,6.032,5.197,5.993,5.861,5.898
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.793,4.933,4.993,4.96,5.566,6.151,6.93,6.381,6,5.685,5.313,5.005,4.738,4.39,4.632,4.767,5.008,5.401,5.476,5.469,5.368,5.057,4.948,4.774,5.399,5.896,6.35,6.788,7.373,8.617,9.54,10.087,9.348,9.435
